,Lake,d2H
Aq,Pesosjarvi,-218.135387658429
Aq,Pesosjarvi,-187.129866660877
Aq,Pesosjarvi,-207.356977653717
Aq,Pesosjarvi,-254.786081922532
Aq,Pesosjarvi,-219.114235290587
Aq,Pesosjarvi,-250.812625352705
Aq,Pesosjarvi,-179.265699754683
Aq,Pesosjarvi,-217.86712605219
Aq,Pesosjarvi,-177.24134511333
Aq,Pesosjarvi,-228.437527757621
Aq,Pesosjarvi,-186.776540597857
Aq,Pesosjarvi,-192.463847920496
Aq,Pesosjarvi,-173.919023123592
Aq,Pesosjarvi,-189.408113979735
Aq,Pesosjarvi,-235.082719435185
Aq,Pesosjarvi,-242.374295481194
Aq,Pesosjarvi,-188.194593879767
Aq,Pesosjarvi,-205.843017662289
Aq,Pesosjarvi,-184.266983370395
Aq,Pesosjarvi,-156.018994894471
Aq,Pesosjarvi,-228.504222031002
Aq,Pesosjarvi,-231.480012804428
Aq,Pesosjarvi,-208.749940346662
Aq,Pesosjarvi,-249.580161330095
Aq,Pesosjarvi,-219.994373555327
Aq,Pesosjarvi,-189.047050227728
Aq,Pesosjarvi,-186.581560293258
Aq,Pesosjarvi,-176.689046463399
Aq,Pesosjarvi,-217.642045587582
Aq,Pesosjarvi,-216.308278643197
Aq,Pesosjarvi,-187.40762882874
Aq,Pesosjarvi,-225.092610006405
Aq,Pesosjarvi,-163.084386845943
Aq,Pesosjarvi,-207.170426993063
Aq,Pesosjarvi,-237.790866112138
Aq,Pesosjarvi,-245.143429469667
Aq,Pesosjarvi,-191.002730440715
Aq,Pesosjarvi,-135.109871272769
Aq,Pesosjarvi,-195.342422362789
Aq,Pesosjarvi,-217.311720942497
Aq,Pesosjarvi,-203.485911912636
Aq,Pesosjarvi,-194.515930253838
Aq,Pesosjarvi,-197.422401604643
Aq,Pesosjarvi,-211.442373627345
Aq,Pesosjarvi,-244.718446315847
Aq,Pesosjarvi,-175.183732412407
Aq,Pesosjarvi,-171.177225201947
Aq,Pesosjarvi,-172.479496621686
Aq,Pesosjarvi,-199.749929991799
Aq,Pesosjarvi,-208.653874961872
Aq,Pesosjarvi,-192.631431836123
Aq,Pesosjarvi,-201.378113208492
Aq,Pesosjarvi,-179.019973288196
Aq,Pesosjarvi,-154.512454157674
Aq,Pesosjarvi,-216.74987690424
Aq,Pesosjarvi,-241.797084861863
Aq,Pesosjarvi,-216.440479496328
Aq,Pesosjarvi,-184.777853815226
Aq,Pesosjarvi,-189.657043499847
Aq,Pesosjarvi,-209.455148620946
Aq,Pesosjarvi,-207.387745368839
Aq,Pesosjarvi,-226.095950729148
Aq,Pesosjarvi,-206.275601637512
Aq,Pesosjarvi,-210.972864819717
Aq,Pesosjarvi,-207.960776606416
Aq,Pesosjarvi,-225.788745176622
Aq,Pesosjarvi,-206.623972646181
Aq,Pesosjarvi,-184.291190388458
Aq,Pesosjarvi,-154.221121277497
Aq,Pesosjarvi,-185.946241493033
Aq,Pesosjarvi,-219.577336883803
Aq,Pesosjarvi,-194.957318880423
Aq,Pesosjarvi,-208.34306584175
Aq,Pesosjarvi,-182.37637625631
Aq,Pesosjarvi,-217.166888691985
Aq,Pesosjarvi,-179.964747730427
Aq,Pesosjarvi,-190.285561692535
Aq,Pesosjarvi,-240.180472314505
Aq,Pesosjarvi,-213.454527151397
Aq,Pesosjarvi,-195.068327632777
Aq,Pesosjarvi,-246.868084254925
Aq,Pesosjarvi,-224.647789680613
Aq,Pesosjarvi,-212.258965835241
Aq,Pesosjarvi,-219.403691932185
Aq,Pesosjarvi,-209.11202860189
Aq,Pesosjarvi,-188.587697235201
Aq,Pesosjarvi,-242.361091280455
Aq,Pesosjarvi,-201.781324877048
Aq,Pesosjarvi,-180.7497266736
Aq,Pesosjarvi,-225.410739652254
Ter,Pesosjarvi,-142.372844070772
Ter,Pesosjarvi,-122.121760043258
Ter,Pesosjarvi,-123.88772726446
Ter,Pesosjarvi,-128.890739504164
Ter,Pesosjarvi,-132.181912045985
Ter,Pesosjarvi,-134.470999638232
Ter,Pesosjarvi,-131.397788655901
Ter,Pesosjarvi,-141.001939832623
Ter,Pesosjarvi,-138.871994379037
Ter,Pesosjarvi,-137.803202478674
Ter,Pesosjarvi,-116.219822552408
Ter,Pesosjarvi,-151.126814738085
Ter,Pesosjarvi,-158.538856512654
Ter,Pesosjarvi,-121.756000616974
Ter,Pesosjarvi,-128.549024465335
Ter,Pesosjarvi,-148.702260982468
Ter,Pesosjarvi,-117.453256665576
Ter,Pesosjarvi,-127.540614620878
Ter,Pesosjarvi,-135.861351998646
Ter,Pesosjarvi,-125.468062393199
Ter,Pesosjarvi,-149.933680155561
Ter,Pesosjarvi,-140.970841291581
Ter,Pesosjarvi,-128.661555316421
Ter,Pesosjarvi,-128.932377498385
Ter,Pesosjarvi,-125.387176937031
Ter,Pesosjarvi,-123.824334845516
Ter,Pesosjarvi,-146.404880850361
Ter,Pesosjarvi,-122.723571867989
Ter,Pesosjarvi,-147.41116314722
Ter,Pesosjarvi,-117.497015507
Ter,Pesosjarvi,-139.105683902381
Ter,Pesosjarvi,-149.107416251444
Ter,Pesosjarvi,-132.077912539465
Ter,Pesosjarvi,-140.287414230264
Ter,Pesosjarvi,-145.233992684578
Ter,Pesosjarvi,-142.052890228673
Ter,Pesosjarvi,-129.61665653855
Ter,Pesosjarvi,-108.572828482911
Ter,Pesosjarvi,-145.117261854888
Ter,Pesosjarvi,-150.137190392695
Ter,Pesosjarvi,-120.552933845227
Ter,Pesosjarvi,-133.925625755988
Ter,Pesosjarvi,-139.818343664573
Ter,Pesosjarvi,-122.45395621915
Ter,Pesosjarvi,-135.711900316135
Ter,Pesosjarvi,-106.974469123809
Ter,Pesosjarvi,-140.269852906167
Ter,Pesosjarvi,-145.003710368115
Ter,Pesosjarvi,-126.434204547316
Ter,Pesosjarvi,-151.161901776331
Ter,Pesosjarvi,-106.695719275262
Ter,Pesosjarvi,-147.879457049261
Ter,Pesosjarvi,-128.897134731213
Ter,Pesosjarvi,-116.788521576449
Ter,Pesosjarvi,-135.830798813541
Ter,Pesosjarvi,-122.484041065639
Ter,Pesosjarvi,-133.528679095737
Ter,Pesosjarvi,-130.148080919261
Ter,Pesosjarvi,-132.731104948452
Ter,Pesosjarvi,-134.936392303131
Ter,Pesosjarvi,-136.660780620099
Ter,Pesosjarvi,-129.675491036927
Ter,Pesosjarvi,-130.537706627061
Ter,Pesosjarvi,-119.802201290655
Ter,Pesosjarvi,-136.600238366523
Ter,Pesosjarvi,-137.155722738141
Ter,Pesosjarvi,-128.811223888001
Ter,Pesosjarvi,-135.950504540428
Ter,Pesosjarvi,-122.693260246102
Ter,Pesosjarvi,-156.844300378247
Ter,Pesosjarvi,-158.144783210134
Ter,Pesosjarvi,-154.092427921979
Ter,Pesosjarvi,-136.081719177639
Ter,Pesosjarvi,-124.671122152955
Ter,Pesosjarvi,-143.849584903195
Ter,Pesosjarvi,-144.968873005325
Ter,Pesosjarvi,-150.437841296896
Ter,Pesosjarvi,-130.059358144978
Ter,Pesosjarvi,-127.145859440012
Ter,Pesosjarvi,-123.725842871556
Ter,Pesosjarvi,-131.117408861214
Ter,Pesosjarvi,-140.37879036098
Ter,Pesosjarvi,-114.770281133102
Ter,Pesosjarvi,-132.385627739583
Ter,Pesosjarvi,-132.595938689917
Ter,Pesosjarvi,-123.109228663994
Ter,Pesosjarvi,-142.722472601415
Ter,Pesosjarvi,-142.516734818597
Ter,Pesosjarvi,-125.459411967727
Ter,Pesosjarvi,-131.324127147094
Ter,Pesosjarvi,-137.135637521327
Ter,Pesosjarvi,-147.1025383573
Ter,Pesosjarvi,-132.478531410521
Ter,Pesosjarvi,-154.266820773666
Ter,Pesosjarvi,-128.111652944872
Ter,Pesosjarvi,-126.67113015544
Ter,Pesosjarvi,-140.370991003049
Ter,Pesosjarvi,-148.458958333953
Ter,Pesosjarvi,-129.153265468643
Ter,Pesosjarvi,-132.970462406614
Aq,Pusulanjarvi,-217.567959441725
Aq,Pusulanjarvi,-175.680237449554
Aq,Pusulanjarvi,-188.787519280285
Aq,Pusulanjarvi,-165.447276170817
Aq,Pusulanjarvi,-169.763040551055
Aq,Pusulanjarvi,-154.754036506417
Aq,Pusulanjarvi,-199.300937172588
Aq,Pusulanjarvi,-152.654625440043
Aq,Pusulanjarvi,-152.121416556971
Aq,Pusulanjarvi,-189.307754275186
Aq,Pusulanjarvi,-182.525754730999
Aq,Pusulanjarvi,-201.727858366749
Aq,Pusulanjarvi,-186.792322956319
Aq,Pusulanjarvi,-178.411951152522
Aq,Pusulanjarvi,-161.422120556123
Aq,Pusulanjarvi,-173.313806625498
Aq,Pusulanjarvi,-218.035918650808
Aq,Pusulanjarvi,-217.961709605122
Aq,Pusulanjarvi,-181.372414029309
Aq,Pusulanjarvi,-167.024214930424
Aq,Pusulanjarvi,-136.265405447281
Aq,Pusulanjarvi,-212.876540961618
Aq,Pusulanjarvi,-213.401208433364
Aq,Pusulanjarvi,-218.582488542994
Aq,Pusulanjarvi,-181.496258143297
Aq,Pusulanjarvi,-213.0857000527
Aq,Pusulanjarvi,-158.958499055808
Aq,Pusulanjarvi,-192.376638160506
Aq,Pusulanjarvi,-174.887369396407
Aq,Pusulanjarvi,-167.048529941902
Aq,Pusulanjarvi,-159.608374749777
Aq,Pusulanjarvi,-182.932742310563
Aq,Pusulanjarvi,-160.616559178856
Aq,Pusulanjarvi,-198.129323644466
Aq,Pusulanjarvi,-179.264990988544
Aq,Pusulanjarvi,-151.492981458031
Aq,Pusulanjarvi,-171.540711461336
Aq,Pusulanjarvi,-169.592929627174
Aq,Pusulanjarvi,-193.704989243267
Aq,Pusulanjarvi,-202.39768206756
Aq,Pusulanjarvi,-165.29785953022
Aq,Pusulanjarvi,-176.365452473129
Aq,Pusulanjarvi,-177.419075580256
Aq,Pusulanjarvi,-175.441883493263
Aq,Pusulanjarvi,-198.874065106062
Aq,Pusulanjarvi,-200.415209284325
Aq,Pusulanjarvi,-120.664945950738
Aq,Pusulanjarvi,-208.64484165618
Aq,Pusulanjarvi,-169.89501194719
Aq,Pusulanjarvi,-161.218182475346
Aq,Pusulanjarvi,-176.964265259633
Aq,Pusulanjarvi,-190.52091098994
Aq,Pusulanjarvi,-209.302251458496
Aq,Pusulanjarvi,-203.316893763387
Aq,Pusulanjarvi,-163.42155244976
Aq,Pusulanjarvi,-163.467600646882
Aq,Pusulanjarvi,-176.6962398943
Aq,Pusulanjarvi,-182.749472379381
Aq,Pusulanjarvi,-209.850277435428
Aq,Pusulanjarvi,-219.667326699966
Aq,Pusulanjarvi,-171.052991820081
Aq,Pusulanjarvi,-200.07477290449
Aq,Pusulanjarvi,-183.960735995947
Aq,Pusulanjarvi,-190.28985021296
Aq,Pusulanjarvi,-196.306571751655
Aq,Pusulanjarvi,-171.479500597098
Aq,Pusulanjarvi,-192.406786254899
Aq,Pusulanjarvi,-236.284934138737
Aq,Pusulanjarvi,-140.781416265899
Aq,Pusulanjarvi,-208.899009034066
Aq,Pusulanjarvi,-191.439188224158
Aq,Pusulanjarvi,-192.868237830347
Aq,Pusulanjarvi,-147.497686505085
Aq,Pusulanjarvi,-175.696064120626
Aq,Pusulanjarvi,-137.547456154694
Aq,Pusulanjarvi,-164.555434185435
Aq,Pusulanjarvi,-187.744792671796
Aq,Pusulanjarvi,-167.429560080598
Aq,Pusulanjarvi,-185.297213236941
Aq,Pusulanjarvi,-160.240070284644
Aq,Pusulanjarvi,-189.527118622532
Aq,Pusulanjarvi,-185.898506897293
Aq,Pusulanjarvi,-168.183274002259
Aq,Pusulanjarvi,-218.278109095106
Aq,Pusulanjarvi,-164.889418714619
Aq,Pusulanjarvi,-159.727095645268
Aq,Pusulanjarvi,-184.185625908729
Aq,Pusulanjarvi,-143.772650332022
Aq,Pusulanjarvi,-197.46106655215
Aq,Pusulanjarvi,-183.755514149817
Aq,Pusulanjarvi,-197.151148876231
Aq,Pusulanjarvi,-157.435207584509
Aq,Pusulanjarvi,-202.943822677075
Aq,Pusulanjarvi,-165.741524752089
Aq,Pusulanjarvi,-211.066238136223
Aq,Pusulanjarvi,-188.826545233651
Aq,Pusulanjarvi,-162.498838987536
Aq,Pusulanjarvi,-165.516898785013
Aq,Pusulanjarvi,-204.936571678361
Aq,Pusulanjarvi,-180.775350083903
Ter,Pusulanjarvi,-97.176270883671
Ter,Pusulanjarvi,-137.219933335062
Ter,Pusulanjarvi,-122.942326348341
Ter,Pusulanjarvi,-115.206459421665
Ter,Pusulanjarvi,-98.915486934746
Ter,Pusulanjarvi,-115.734746335252
Ter,Pusulanjarvi,-107.777970035925
Ter,Pusulanjarvi,-116.450254406262
Ter,Pusulanjarvi,-115.622736538566
Ter,Pusulanjarvi,-122.806174330586
Ter,Pusulanjarvi,-101.012647295202
Ter,Pusulanjarvi,-102.389503494743
Ter,Pusulanjarvi,-96.415036231353
Ter,Pusulanjarvi,-111.612109771664
Ter,Pusulanjarvi,-121.13470141315
Ter,Pusulanjarvi,-112.335128988675
Ter,Pusulanjarvi,-109.817735730649
Ter,Pusulanjarvi,-127.352122171056
Ter,Pusulanjarvi,-114.58233761021
Ter,Pusulanjarvi,-126.761732288222
Ter,Pusulanjarvi,-105.597997554998
Ter,Pusulanjarvi,-117.809496168331
Ter,Pusulanjarvi,-116.167022172632
Ter,Pusulanjarvi,-104.3620041049
Ter,Pusulanjarvi,-101.840542260871
Ter,Pusulanjarvi,-124.542479756684
Ter,Pusulanjarvi,-96.0036469303355
Ter,Pusulanjarvi,-118.469821470704
Ter,Pusulanjarvi,-111.926634415787
Ter,Pusulanjarvi,-117.85670249065
Ter,Pusulanjarvi,-106.356119180883
Ter,Pusulanjarvi,-126.938288249958
Ter,Pusulanjarvi,-92.2007196172536
Ter,Pusulanjarvi,-132.795293833144
Ter,Pusulanjarvi,-108.724088958065
Ter,Pusulanjarvi,-89.4046179234569
Ter,Pusulanjarvi,-109.169603535995
Ter,Pusulanjarvi,-97.472348350329
Ter,Pusulanjarvi,-106.364692992882
Ter,Pusulanjarvi,-93.9549526698335
Ter,Pusulanjarvi,-110.746193467664
Ter,Pusulanjarvi,-119.722428286389
Ter,Pusulanjarvi,-121.654987300908
Ter,Pusulanjarvi,-122.808383540286
Ter,Pusulanjarvi,-117.603155621851
Ter,Pusulanjarvi,-114.193991531312
Ter,Pusulanjarvi,-109.864804325163
Ter,Pusulanjarvi,-109.099671917269
Ter,Pusulanjarvi,-123.978493879108
Ter,Pusulanjarvi,-117.217773681672
Ter,Pusulanjarvi,-107.392421958609
Ter,Pusulanjarvi,-119.841728024714
Ter,Pusulanjarvi,-119.266142591158
Ter,Pusulanjarvi,-131.166412379299
Ter,Pusulanjarvi,-102.707722596476
Ter,Pusulanjarvi,-97.5501597907034
Ter,Pusulanjarvi,-111.015861136799
Ter,Pusulanjarvi,-127.458016866494
Ter,Pusulanjarvi,-94.3801659926517
Ter,Pusulanjarvi,-113.232096030207
Ter,Pusulanjarvi,-110.051039651167
Ter,Pusulanjarvi,-115.793867224131
Ter,Pusulanjarvi,-108.134407449514
Ter,Pusulanjarvi,-125.109228754228
Ter,Pusulanjarvi,-99.0647958976689
Ter,Pusulanjarvi,-121.298260518924
Ter,Pusulanjarvi,-105.18956225848
Ter,Pusulanjarvi,-95.4018561207609
Ter,Pusulanjarvi,-85.7719598248347
Ter,Pusulanjarvi,-89.2692084815602
Ter,Pusulanjarvi,-137.291907239877
Ter,Pusulanjarvi,-116.173684799664
Ter,Pusulanjarvi,-123.614548114961
Ter,Pusulanjarvi,-123.807515223731
Ter,Pusulanjarvi,-105.244326482211
Ter,Pusulanjarvi,-148.182558241059
Ter,Pusulanjarvi,-126.466264686485
Ter,Pusulanjarvi,-115.076324132396
Ter,Pusulanjarvi,-116.172102181882
Ter,Pusulanjarvi,-110.407139944179
Ter,Pusulanjarvi,-83.5238063024283
Ter,Pusulanjarvi,-99.4715614011599
Ter,Pusulanjarvi,-96.4909770718863
Ter,Pusulanjarvi,-103.564155979159
Ter,Pusulanjarvi,-94.2487994982641
Ter,Pusulanjarvi,-120.753094988374
Ter,Pusulanjarvi,-101.309652060669
Ter,Pusulanjarvi,-119.635848015491
Ter,Pusulanjarvi,-106.092266815318
Ter,Pusulanjarvi,-88.6380973087962
Ter,Pusulanjarvi,-103.042668353841
Ter,Pusulanjarvi,-100.054798342223
Ter,Pusulanjarvi,-86.3398475613476
Ter,Pusulanjarvi,-137.4096137078
Ter,Pusulanjarvi,-116.495397152194
Ter,Pusulanjarvi,-120.02108040145
Ter,Pusulanjarvi,-112.266824894741
Ter,Pusulanjarvi,-113.709500358773
Ter,Pusulanjarvi,-117.623051022182
Ter,Pusulanjarvi,-105.830196762276
Aq,Pyhajarvi,-197.407254484739
Aq,Pyhajarvi,-187.065503474352
Aq,Pyhajarvi,-170.087780012451
Aq,Pyhajarvi,-154.953291695145
Aq,Pyhajarvi,-173.901294829586
Aq,Pyhajarvi,-177.992303766605
Aq,Pyhajarvi,-155.109227831541
Aq,Pyhajarvi,-182.109142152302
Aq,Pyhajarvi,-195.507942724625
Aq,Pyhajarvi,-223.37966715521
Aq,Pyhajarvi,-173.782876913368
Aq,Pyhajarvi,-179.271323545027
Aq,Pyhajarvi,-162.580034460947
Aq,Pyhajarvi,-180.618281624609
Aq,Pyhajarvi,-161.798474765968
Aq,Pyhajarvi,-181.845275460636
Aq,Pyhajarvi,-200.380611605352
Aq,Pyhajarvi,-209.986413660021
Aq,Pyhajarvi,-153.47417190199
Aq,Pyhajarvi,-190.986898428962
Aq,Pyhajarvi,-161.993663076199
Aq,Pyhajarvi,-159.055179887413
Aq,Pyhajarvi,-168.046264613039
Aq,Pyhajarvi,-166.630258311603
Aq,Pyhajarvi,-205.249278299992
Aq,Pyhajarvi,-128.55200273844
Aq,Pyhajarvi,-185.702210304708
Aq,Pyhajarvi,-194.988162842692
Aq,Pyhajarvi,-142.076530653176
Aq,Pyhajarvi,-203.337125502522
Aq,Pyhajarvi,-149.338639581169
Aq,Pyhajarvi,-157.5624830079
Aq,Pyhajarvi,-180.777549413199
Aq,Pyhajarvi,-196.677819359549
Aq,Pyhajarvi,-147.112862125883
Aq,Pyhajarvi,-162.163453095484
Aq,Pyhajarvi,-164.135006300642
Aq,Pyhajarvi,-177.715910293428
Aq,Pyhajarvi,-116.429750516203
Aq,Pyhajarvi,-193.826234051919
Aq,Pyhajarvi,-172.018765631089
Aq,Pyhajarvi,-172.793269270315
Aq,Pyhajarvi,-187.535249069051
Aq,Pyhajarvi,-243.606008580749
Aq,Pyhajarvi,-177.698612232041
Aq,Pyhajarvi,-215.0136692153
Aq,Pyhajarvi,-166.573691925363
Aq,Pyhajarvi,-197.033627070058
Aq,Pyhajarvi,-180.730000084098
Aq,Pyhajarvi,-208.060557572691
Aq,Pyhajarvi,-153.45543265342
Aq,Pyhajarvi,-164.74184804945
Aq,Pyhajarvi,-128.97719253465
Aq,Pyhajarvi,-207.752887422737
Aq,Pyhajarvi,-194.152287539055
Aq,Pyhajarvi,-176.341406586789
Aq,Pyhajarvi,-196.021386754201
Aq,Pyhajarvi,-222.589534366313
Aq,Pyhajarvi,-211.27870249249
Aq,Pyhajarvi,-191.597717709795
Aq,Pyhajarvi,-179.050180041477
Aq,Pyhajarvi,-200.893042992627
Aq,Pyhajarvi,-179.130689612029
Aq,Pyhajarvi,-174.265273284296
Aq,Pyhajarvi,-164.111531747509
Aq,Pyhajarvi,-200.04445827717
Aq,Pyhajarvi,-206.386666750278
Aq,Pyhajarvi,-209.51695373088
Aq,Pyhajarvi,-189.759535686535
Aq,Pyhajarvi,-189.297586131012
Aq,Pyhajarvi,-191.941328156482
Aq,Pyhajarvi,-204.155918106622
Aq,Pyhajarvi,-229.19714892243
Aq,Pyhajarvi,-188.741835175442
Aq,Pyhajarvi,-169.042542542695
Aq,Pyhajarvi,-158.93719260345
Aq,Pyhajarvi,-190.336564524773
Aq,Pyhajarvi,-158.846633993008
Aq,Pyhajarvi,-150.014515075341
Aq,Pyhajarvi,-177.280798113967
Aq,Pyhajarvi,-211.931202818295
Aq,Pyhajarvi,-156.206572430488
Aq,Pyhajarvi,-167.913926191258
Aq,Pyhajarvi,-168.193911746334
Aq,Pyhajarvi,-134.565074002108
Aq,Pyhajarvi,-200.187876129917
Aq,Pyhajarvi,-191.673957110197
Aq,Pyhajarvi,-211.058964586799
Aq,Pyhajarvi,-171.396199019538
Aq,Pyhajarvi,-188.023623039094
Aq,Pyhajarvi,-214.455840869902
Aq,Pyhajarvi,-189.829714317388
Aq,Pyhajarvi,-196.746028589397
Aq,Pyhajarvi,-203.116702744076
Aq,Pyhajarvi,-192.579985911331
Aq,Pyhajarvi,-162.773422132083
Aq,Pyhajarvi,-178.514408899883
Aq,Pyhajarvi,-193.975079523241
Aq,Pyhajarvi,-184.31317235469
Aq,Pyhajarvi,-158.559669422134
Ter,Pyhajarvi,-117.625815047906
Ter,Pyhajarvi,-118.462506588589
Ter,Pyhajarvi,-115.460140396537
Ter,Pyhajarvi,-98.2943673171907
Ter,Pyhajarvi,-102.750010568461
Ter,Pyhajarvi,-114.65341716805
Ter,Pyhajarvi,-119.291770915106
Ter,Pyhajarvi,-106.654679301796
Ter,Pyhajarvi,-110.820982835864
Ter,Pyhajarvi,-121.182090961513
Ter,Pyhajarvi,-119.561550366264
Ter,Pyhajarvi,-125.530634232727
Ter,Pyhajarvi,-111.399283555967
Ter,Pyhajarvi,-114.403615627986
Ter,Pyhajarvi,-98.5461655237423
Ter,Pyhajarvi,-119.786425040874
Ter,Pyhajarvi,-104.631995138921
Ter,Pyhajarvi,-128.920266057457
Ter,Pyhajarvi,-119.20726904587
Ter,Pyhajarvi,-113.233308442087
Ter,Pyhajarvi,-108.740526420302
Ter,Pyhajarvi,-113.186795577555
Ter,Pyhajarvi,-134.763023583935
Ter,Pyhajarvi,-115.032615242155
Ter,Pyhajarvi,-93.3248803644029
Ter,Pyhajarvi,-115.148090599748
Ter,Pyhajarvi,-115.309349941294
Ter,Pyhajarvi,-103.594350401055
Ter,Pyhajarvi,-108.691751379967
Ter,Pyhajarvi,-126.412602368223
Ter,Pyhajarvi,-117.436628106599
Ter,Pyhajarvi,-111.407522361752
Ter,Pyhajarvi,-126.054936493667
Ter,Pyhajarvi,-132.609833875629
Ter,Pyhajarvi,-106.063157323444
Ter,Pyhajarvi,-115.76691036044
Ter,Pyhajarvi,-132.003548453524
Ter,Pyhajarvi,-116.141697007004
Ter,Pyhajarvi,-126.122881930033
Ter,Pyhajarvi,-108.282416602684
Ter,Pyhajarvi,-115.913885804912
Ter,Pyhajarvi,-127.630135034753
Ter,Pyhajarvi,-120.996706465788
Ter,Pyhajarvi,-121.738633328115
Ter,Pyhajarvi,-116.318443420886
Ter,Pyhajarvi,-127.770163323066
Ter,Pyhajarvi,-104.53647731061
Ter,Pyhajarvi,-108.3576460223
Ter,Pyhajarvi,-99.3827918643123
Ter,Pyhajarvi,-122.680597290211
Ter,Pyhajarvi,-106.771376443005
Ter,Pyhajarvi,-101.490528544543
Ter,Pyhajarvi,-118.309833565851
Ter,Pyhajarvi,-119.694264864858
Ter,Pyhajarvi,-123.413536588273
Ter,Pyhajarvi,-115.516028902525
Ter,Pyhajarvi,-142.035871693018
Ter,Pyhajarvi,-98.5109194531568
Ter,Pyhajarvi,-102.178221144712
Ter,Pyhajarvi,-118.523023791035
Ter,Pyhajarvi,-111.585570159143
Ter,Pyhajarvi,-113.830485578382
Ter,Pyhajarvi,-104.646775028172
Ter,Pyhajarvi,-128.178570254891
Ter,Pyhajarvi,-125.266971875013
Ter,Pyhajarvi,-114.173786649179
Ter,Pyhajarvi,-85.6241317529729
Ter,Pyhajarvi,-118.405656122335
Ter,Pyhajarvi,-112.622284737866
Ter,Pyhajarvi,-106.113185669892
Ter,Pyhajarvi,-103.980881763524
Ter,Pyhajarvi,-106.588243078943
Ter,Pyhajarvi,-98.1404747278645
Ter,Pyhajarvi,-114.561524501832
Ter,Pyhajarvi,-107.182753567128
Ter,Pyhajarvi,-122.117496964006
Ter,Pyhajarvi,-118.432659164015
Ter,Pyhajarvi,-102.308226869308
Ter,Pyhajarvi,-111.050426812101
Ter,Pyhajarvi,-109.170500274064
Ter,Pyhajarvi,-107.017717053498
Ter,Pyhajarvi,-104.492838817675
Ter,Pyhajarvi,-104.350006144694
Ter,Pyhajarvi,-126.56671970027
Ter,Pyhajarvi,-88.5308106344683
Ter,Pyhajarvi,-103.050547177079
Ter,Pyhajarvi,-114.302555991493
Ter,Pyhajarvi,-99.6323135636709
Ter,Pyhajarvi,-108.224014306551
Ter,Pyhajarvi,-109.693414196386
Ter,Pyhajarvi,-117.924384441949
Ter,Pyhajarvi,-131.591770639464
Ter,Pyhajarvi,-97.2295754827516
Ter,Pyhajarvi,-118.06093484057
Ter,Pyhajarvi,-109.041553752605
Ter,Pyhajarvi,-110.991744727101
Ter,Pyhajarvi,-121.931589447934
Ter,Pyhajarvi,-118.582190534561
Ter,Pyhajarvi,-107.570808271813
Ter,Pyhajarvi,-105.034760154228
Aq,Ruokojarvi,-175.460700741061
Aq,Ruokojarvi,-213.283894733775
Aq,Ruokojarvi,-123.247841129585
Aq,Ruokojarvi,-180.999997872904
Aq,Ruokojarvi,-171.358313741764
Aq,Ruokojarvi,-150.050369691946
Aq,Ruokojarvi,-147.022952955148
Aq,Ruokojarvi,-146.532810064837
Aq,Ruokojarvi,-180.020711874186
Aq,Ruokojarvi,-152.517228449089
Aq,Ruokojarvi,-195.431450797332
Aq,Ruokojarvi,-182.349341654721
Aq,Ruokojarvi,-197.746074324529
Aq,Ruokojarvi,-162.600318096023
Aq,Ruokojarvi,-168.892373190978
Aq,Ruokojarvi,-183.735367200767
Aq,Ruokojarvi,-156.876652361268
Aq,Ruokojarvi,-153.60357296641
Aq,Ruokojarvi,-194.094467705201
Aq,Ruokojarvi,-170.82180413128
Aq,Ruokojarvi,-204.26144810298
Aq,Ruokojarvi,-167.116409939552
Aq,Ruokojarvi,-141.425567800693
Aq,Ruokojarvi,-203.678464562151
Aq,Ruokojarvi,-204.873052754287
Aq,Ruokojarvi,-212.588515348191
Aq,Ruokojarvi,-187.056092626534
Aq,Ruokojarvi,-144.789438894764
Aq,Ruokojarvi,-141.165702507455
Aq,Ruokojarvi,-204.901468459991
Aq,Ruokojarvi,-174.093732285575
Aq,Ruokojarvi,-209.089917553574
Aq,Ruokojarvi,-199.590679657472
Aq,Ruokojarvi,-227.349556823296
Aq,Ruokojarvi,-132.045541004786
Aq,Ruokojarvi,-167.048767041424
Aq,Ruokojarvi,-194.943681846003
Aq,Ruokojarvi,-183.529305712261
Aq,Ruokojarvi,-197.390040465354
Aq,Ruokojarvi,-169.910401289919
Aq,Ruokojarvi,-174.880994071561
Aq,Ruokojarvi,-169.462234046835
Aq,Ruokojarvi,-220.53892835627
Aq,Ruokojarvi,-182.243921467443
Aq,Ruokojarvi,-167.271876984289
Aq,Ruokojarvi,-196.769859842995
Aq,Ruokojarvi,-177.965024706957
Aq,Ruokojarvi,-169.226903582988
Aq,Ruokojarvi,-198.858971862034
Aq,Ruokojarvi,-194.116982987588
Aq,Ruokojarvi,-173.673476036597
Aq,Ruokojarvi,-175.418931933521
Aq,Ruokojarvi,-195.857986312974
Aq,Ruokojarvi,-195.162933203613
Aq,Ruokojarvi,-197.377587406785
Aq,Ruokojarvi,-199.507402169429
Aq,Ruokojarvi,-153.506344633658
Aq,Ruokojarvi,-159.348755818049
Aq,Ruokojarvi,-186.26518135744
